Landscape,id,SurveyYear,WBI,HHwealth,Village,Lat,Long,vlgLat,vlgLong,Arrival,Livelihood1,Livelihood2,Livelihood3,Livelihood4,Gender,age,Ethnicity,indig,HHsize,BenefPa,BenefProject,HhTypeControl,female
ndoki,6438,2022,.7052153944969177,1952500,kabo,2.054521,16.089087,2.054090023040771,16.08639907836914,1969,livestock,fishing,,,man,75,bantu,0,4,0,1,0,0
ndoki,6428,2022,.7879818677902222,5466000,kabo,2.054521,16.089087,2.054090023040771,16.08639907836914,2014,woodworking,business,,,man,59,bantu,0,4,0,0,1,0
ndoki,6429,2022,.726077139377594,5286000,kabo,2.054521,16.089087,2.054090023040771,16.08639907836914,2017,employee,business,,,man,58,autochtone,1,3,0,1,0,0
ndoki,6439,2022,.7913832068443298,1473000,kabo,2.054521,16.089087,2.054090023040771,16.08639907836914,1997,bakery,fishing,church,,man,47,bantu,0,5,0,0,1,0
ndoki,6436,2022,.677097499370575,416000,kabo,2.054521,16.089087,2.054090023040771,16.08639907836914,1990,business,teacher,fishbushmeattrade,,woman,53,bantu,0,3,1,1,0,1
ndoki,6441,2022,.5859410166740417,858000,kabo,2.054521,16.089088,2.054090023040771,16.08639907836914,2016,business,,,,man,31,bantu,0,4,0,0,1,0
ndoki,6427,2022,.7265306115150452,5041000,kabo,2.054521,16.089087,2.054090023040771,16.08639907836914,2009,woodworking,business,,,man,47,bantu,0,11,1,0,1,0
ndoki,6440,2022,.8097505569458008,1053500,kabo,2.054521,16.089087,2.054090023040771,16.08639907836914,2009,teacher,fishing,agriculture,hunt,man,55,bantu,0,4,0,0,1,0
ndoki,6541,2022,.7875283360481262,5221000,kabo,2.054521,16.089087,2.054090023040771,16.08639907836914,2001,employee,,,,man,47,bantu,0,8,1,1,0,0
ndoki,6543,2022,.5517007112503052,4264500,kabo,2.054521,16.089088,2.054090023040771,16.08639907836914,2017,woodworking,picking,hunt,,man,44,autochtone,1,3,0,0,1,0
ndoki,6422,2022,.783900260925293,6385000,kabo,2.054521,16.089088,2.054090023040771,16.08639907836914,2018,woodworking,business,,,man,44,bantu,0,11,0,0,1,0
ndoki,6444,2022,.538095235824585,4720000,kabo,2.054521,16.089088,2.054090023040771,16.08639907836914,2017,woodworking,,,,man,32,autochtone,1,9,0,0,1,0
ndoki,6426,2022,.8705215454101563,5206000,kabo,2.054521,16.089089,2.054090023040771,16.08639907836914,2008,employee,hairdressing,,,man,31,bantu,0,3,1,1,0,0
ndoki,6430,2022,.6916099786758423,4630000,kabo,2.054521,16.089088,2.054090023040771,16.08639907836914,2015,woodworking,business,,,man,41,bantu,0,4,0,0,1,0
ndoki,6542,2022,.4839002192020416,4158000,kabo,2.054521,16.089088,2.054090023040771,16.08639907836914,2010,woodworking,picking,,,man,49,autochtone,1,10,0,0,1,0
ndoki,6437,2022,.7975056767463684,1505000,kabo,2.054521,16.089087,2.054090023040771,16.08639907836914,2013,woodworking,,,,man,48,bantu,0,1,0,0,1,0
ndoki,6443,2022,.5904761552810669,4932000,kabo,2.054521,16.089088,2.054090023040771,16.08639907836914,2009,withoutactivity,,,,man,42,autochtone,1,10,0,0,1,0
ndoki,5775,2020,.6738464832305908,517083.3125,kabo,2.054536,16.085644,2.054090023040771,16.08639907836914,2013,employee,fishing,,,man,42,bantu,0,7,0,0,1,0
ndoki,5780,2020,.732708215713501,1339666.625,kabo,2.054536,16.085644,2.054090023040771,16.08639907836914,2010,employee,teacher,,,man,50,bantu,0,4,1,1,0,0
ndoki,5778,2020,.6408876180648804,471083.3125,kabo,2.054536,16.085644,2.054090023040771,16.08639907836914,2002,fishing,fishbushmeattrade,charcoal,hunt,man,54,bantu,0,14,1,1,0,0
ndoki,5774,2020,.6244545578956604,369583.34375,kabo,2.054536,16.085644,2.054090023040771,16.08639907836914,2014,smallbusiness,,,,man,69,bantu,0,2,1,1,0,0
ndoki,5779,2020,.767245352268219,672833.3125,kabo,2.054536,16.085644,2.054090023040771,16.08639907836914,2009,employee,,,,man,36,bantu,0,8,0,1,0,0
ndoki,5776,2020,.692229151725769,424583.3125,kabo,2.054536,16.085644,2.054090023040771,16.08639907836914,2016,employee,smallbusiness,,,man,29,bantu,0,3,0,0,1,0
ndoki,5777,2020,.7395784854888916,706666.625,kabo,2.054536,16.085644,2.054090023040771,16.08639907836914,2006,employee,agriculture,business,,woman,49,bantu,0,13,0,1,0,1
ndoki,5363,2018,.4960567951202393,37375,kabo,2.054559,16.084834,2.054090023040771,16.08639907836914,1966,picking,,,,woman,61,bantu,0,4,0,0,1,1
ndoki,5784,2020,.6448797583580017,3458416.5,kabo,2.054566,16.087372,2.054090023040771,16.08639907836914,2017,woodworking,,,,man,39,bantu,0,4,0,0,1,0
ndoki,6058,2020,.7286232113838196,1163250,kabo,2.054567,16.084314,2.054090023040771,16.08639907836914,2010,fishbushmeattrade,business,,,man,38,bantu,0,4,0,0,1,0
ndoki,6459,2022,.7594104409217834,5190000,kabo,2.054654,16.09001,2.054090023040771,16.08639907836914,1994,employee,fishing,alcoholicdistillation,smallbusiness,man,46,bantu,0,5,0,0,1,0
ndoki,6462,2022,.5575963854789734,4246500,kabo,2.054654,16.09001,2.054090023040771,16.08639907836914,2006,employee,hunt,picking,artisan,man,52,autochtone,1,5,0,0,1,0
ndoki,6460,2022,.7594104409217834,5190000,kabo,2.054654,16.09001,2.054090023040771,16.08639907836914,1994,employee,fishing,alcoholicdistillation,smallbusiness,man,46,bantu,0,5,0,0,1,0
ndoki,6461,2022,.4895691573619843,4026500,kabo,2.054654,16.09001,2.054090023040771,16.08639907836914,2006,employee,hunt,picking,,man,52,autochtone,1,5,0,0,1,0
ndoki,6449,2022,.6816326379776001,5122500,kabo,2.054655,16.090007,2.054090023040771,16.08639907836914,2005,smallbusiness,alcoholicdistillation,housekeeping,fishing,woman,39,bantu,0,8,0,0,1,1
ndoki,6544,2022,.4897959232330322,4033500,kabo,2.054655,16.090007,2.054090023040771,16.08639907836914,2009,woodworking,,hunt,,man,58,autochtone,1,8,0,0,1,0
ndoki,6391,2022,.7575963735580444,1675000,kabo,2.054655,16.090014,2.054090023040771,16.08639907836914,2009,teacher,fishing,smallbusiness,,man,54,bantu,0,3,0,0,1,0
ndoki,6453,2022,.716099739074707,6915500,kabo,2.054655,16.090007,2.054090023040771,16.08639907836914,2017,employee,smallbusiness,hunt,,man,31,bantu,0,3,0,0,1,0
ndoki,6547,2022,.6070294976234436,4416500,kabo,2.054655,16.090007,2.054090023040771,16.08639907836914,2020,business,,,,man,51,bantu,0,9,0,0,1,0
ndoki,6450,2022,.7308389544487,5065000,kabo,2.054655,16.090007,2.054090023040771,16.08639907836914,2016,employee,church,smallbusiness,,man,71,bantu,0,5,1,1,0,0
ndoki,6548,2022,.6321995258331299,5449000,kabo,2.054655,16.090007,2.054090023040771,16.08639907836914,2010,woodworking,,,,man,47,bantu,0,7,1,0,1,0
ndoki,6448,2022,.6816326379776001,5122500,kabo,2.054655,16.090007,2.054090023040771,16.08639907836914,2005,smallbusiness,alcoholicdistillation,housekeeping,fishing,woman,39,bantu,0,8,0,0,1,1
ndoki,6482,2022,.7149659395217896,2251000,kabo,2.054655,16.090014,2.054090023040771,16.08639907836914,1966,smallbusiness,agriculture,livestock,fishing,man,56,bantu,0,3,1,1,0,0
ndoki,6481,2022,.5945578217506409,4856500,kabo,2.054655,16.090014,2.054090023040771,16.08639907836914,2018,alcoholicdistillation,fishing,smallbusiness,hunt,man,44,bantu,0,8,1,0,1,0
ndoki,6551,2022,.6346938610076904,4576000,kabo,2.054655,16.090007,2.054090023040771,16.08639907836914,2021,woodworking,business,,,man,25,bantu,0,5,0,0,1,0
ndoki,6456,2022,.6083899736404419,4653500,kabo,2.054655,16.090007,2.054090023040771,16.08639907836914,2011,smallbusiness,hairdressing,housekeeping,,woman,44,bantu,0,2,0,0,1,1
ndoki,6452,2022,.7501133680343628,4668500,kabo,2.054655,16.090007,2.054090023040771,16.08639907836914,2009,employee,fishing,,,man,59,bantu,0,5,1,0,1,0
ndoki,6549,2022,.5777778029441833,646000,kabo,2.054655,16.090007,2.054090023040771,16.08639907836914,2006,housekeeping,,,,man,36,bantu,0,5,1,1,0,0
ndoki,6545,2022,.6927437782287598,5928000,kabo,2.054655,16.090007,2.054090023040771,16.08639907836914,2017,employee,sewing,electricity,,man,34,bantu,0,5,1,1,0,0
ndoki,6455,2022,.7931972742080688,5208000,kabo,2.054655,16.090007,2.054090023040771,16.08639907836914,2010,employee,bakery,smallbusiness,fishing,man,38,bantu,0,6,1,0,1,0
ndoki,6451,2022,.7501133680343628,4668500,kabo,2.054655,16.090007,2.054090023040771,16.08639907836914,2009,employee,fishing,,,man,59,bantu,0,5,1,0,1,0
ndoki,6479,2022,.7705215215682983,1662000,kabo,2.054655,16.090014,2.054090023040771,16.08639907836914,2008,employee,sewing,business,,man,54,bantu,0,9,1,1,0,0
ndoki,6546,2022,.72199547290802,5206000,kabo,2.054655,16.090007,2.054090023040771,16.08639907836914,2009,driver,fishing,,,man,47,bantu,0,5,0,0,1,0
ndoki,6454,2022,.7931972742080688,5208000,kabo,2.054655,16.090007,2.054090023040771,16.08639907836914,2010,employee,bakery,smallbusiness,fishing,man,38,bantu,0,6,1,0,1,0
ndoki,6480,2022,.7462584972381592,1507000,kabo,2.054655,16.090014,2.054090023040771,16.08639907836914,2003,employee,smallbusiness,,,man,42,bantu,0,8,1,1,0,0
ndoki,6483,2022,.643083930015564,5187000,kabo,2.054655,16.090007,2.054090023040771,16.08639907836914,2020,employee,smallbusiness,,,man,25,bantu,0,5,1,0,1,0
ndoki,6478,2022,.7562358379364014,4871000,kabo,2.054655,16.090014,2.054090023040771,16.08639907836914,2021,employee,,,,woman,40,bantu,0,5,1,1,0,1
ndoki,6069,2020,.4787856042385101,160666.671875,kabo,2.05469,16.084964,2.054090023040771,16.08639907836914,2020,picking,,,,woman,40,autochtone,1,9,1,0,1,1
ndoki,6065,2020,.6952000856399536,391833.34375,kabo,2.054805,16.084482,2.054090023040771,16.08639907836914,2005,fishing,,,,man,57,bantu,0,4,0,0,1,0
ndoki,6059,2020,.7977903485298157,4891666.5,kabo,2.054809,16.08399,2.054090023040771,16.08639907836914,2002,alcoholicdistillation,smallbusiness,,,man,19,bantu,0,8,0,1,0,0
ndoki,5305,2018,.8553627729415894,2578250,kabo,2.054845,16.08399,2.054090023040771,16.08639907836914,2000,employee,smallbusiness,housekeeping,,man,57,bantu,0,11,1,0,0,0
ndoki,5684,2020,.6845232844352722,5295000,kabo,2.054869,16.087046,2.054090023040771,16.08639907836914,2003,retirement,daily,policeofficer,,man,65,bantu,0,6,0,0,1,0
ndoki,5365,2018,.6758675575256348,4111250,kabo,2.054948,16.0864,2.054090023040771,16.08639907836914,2016,employee,,,,man,30,bantu,0,3,0,0,0,0
ndoki,5304,2018,.7460567951202393,364125,kabo,2.054977,16.084603,2.054090023040771,16.08639907836914,2002,fishing,housekeeping,smallbusiness,,man,55,bantu,0,4,0,0,1,0
ndoki,5701,2020,.7101476788520813,4917833,kabo,2.054992,16.087685,2.054090023040771,16.08639907836914,2006,woodworking,,,,man,47,bantu,0,9,1,0,1,0
ndoki,5703,2020,.5330052971839905,3620750,kabo,2.054992,16.087685,2.054090023040771,16.08639907836914,2016,employee,,,,man,38,bantu,0,7,0,0,1,0
ndoki,5697,2020,.7253737449645996,3725250,kabo,2.054992,16.087685,2.054090023040771,16.08639907836914,2010,woodworking,teacher,,,man,51,bantu,0,3,0,0,1,0
ndoki,5702,2020,.5968804955482483,5024416.5,kabo,2.054992,16.087685,2.054090023040771,16.08639907836914,2014,driver,retirement,,,man,66,bantu,0,4,0,0,1,0
ndoki,5698,2020,.7660384774208069,5026250,kabo,2.054992,16.087685,2.054090023040771,16.08639907836914,2005,woodworking,,,,man,49,bantu,0,4,0,0,1,0
ndoki,5700,2020,.7055055499076843,4777833,kabo,2.054992,16.087685,2.054090023040771,16.08639907836914,2014,employee,agriculture,,,man,32,bantu,0,8,0,0,1,0
ndoki,5699,2020,.6833162903785706,3678083.25,kabo,2.054992,16.087685,2.054090023040771,16.08639907836914,2006,woodworking,,,,man,43,bantu,0,10,0,0,1,0
ndoki,5696,2020,.5579797625541687,3153833.25,kabo,2.054992,16.087685,2.054090023040771,16.08639907836914,2017,woodworking,,,,man,22,bantu,0,2,0,0,1,0
ndoki,5782,2020,.5819329619407654,3632250,kabo,2.055017,16.085617,2.054090023040771,16.08639907836914,2004,employee,,,,man,44,bantu,0,4,0,0,1,0
ndoki,5783,2020,.6950144171714783,2702333.25,kabo,2.055017,16.085617,2.054090023040771,16.08639907836914,2015,employee,agriculture,business,withoutactivity,woman,43,bantu,0,2,0,0,1,1
ndoki,5732,2020,.6730108857154846,3944666.5,kabo,2.055074,16.086593,2.054090023040771,16.08639907836914,2007,employee,sewing,,,man,52,bantu,0,6,0,0,1,0
ndoki,5733,2020,.5961378216743469,609083.3125,kabo,2.055074,16.086593,2.054090023040771,16.08639907836914,2018,woodworking,,,,man,29,bantu,0,4,0,0,1,0
ndoki,5833,2020,.3406369090080261,12083.3330078125,kabo,2.055091,16.087845,2.054090023040771,16.08639907836914,2015,hunt,,,,man,20,autochtone,1,2,0,0,1,0
ndoki,5832,2020,.5229784250259399,2986083.25,kabo,2.055091,16.087845,2.054090023040771,16.08639907836914,2008,employee,picking,,,man,42,autochtone,1,5,0,0,1,0
ndoki,5831,2020,.3805589377880096,108583.328125,kabo,2.055091,16.087845,2.054090023040771,16.08639907836914,2015,picking,,,,man,45,autochtone,1,8,0,0,1,0
ndoki,6066,2020,.6705041527748108,381666.65625,kabo,2.055105,16.085395,2.054090023040771,16.08639907836914,2014,employee,fishing,,,man,60,bantu,0,1,0,0,1,0
ndoki,5749,2020,.6070930957794189,3947166.5,kabo,2.055127,16.087206,2.054090023040771,16.08639907836914,2005,employee,,,,man,56,bantu,0,7,1,0,1,0
ndoki,5826,2020,.6682759523391724,3436416.5,kabo,2.055131,16.086725,2.054090023040771,16.08639907836914,2006,employee,fishing,,,man,55,bantu,0,8,1,0,1,0
ndoki,5829,2020,.4650450348854065,142583.328125,kabo,2.055131,16.086725,2.054090023040771,16.08639907836914,2000,employee,fishing,picking,,man,48,autochtone,1,6,0,0,1,0
ndoki,5827,2020,.645808219909668,3410000,kabo,2.055131,16.086725,2.054090023040771,16.08639907836914,2016,employee,,,,man,40,bantu,0,5,1,0,1,0
ndoki,5825,2020,.5511094927787781,3580916.5,kabo,2.055131,16.086725,2.054090023040771,16.08639907836914,2002,employee,,,,man,48,bantu,0,7,1,1,0,0
ndoki,5828,2020,.6930646896362305,998000,kabo,2.055131,16.086725,2.054090023040771,16.08639907836914,2009,employee,,,,man,40,bantu,0,8,1,0,1,0
ndoki,5302,2018,.731703519821167,432375,kabo,2.05514,16.083386,2.054090023040771,16.08639907836914,1988,withoutactivity,picking,smallbusiness,,man,31,bantu,0,8,0,0,1,0
ndoki,5695,2020,.6253829598426819,3802250,kabo,2.055156,16.087461,2.054090023040771,16.08639907836914,2016,woodworking,,,,man,46,bantu,0,6,0,0,1,0
ndoki,5694,2020,.478135734796524,2994583.25,kabo,2.055156,16.087461,2.054090023040771,16.08639907836914,2019,woodworking,,,,woman,33,bantu,0,1,1,0,1,1
ndoki,5298,2018,.7324920892715454,434875,kabo,2.055169,16.086093,2.054090023040771,16.08639907836914,1988,daily,picking,,,man,56,autochtone,1,11,0,0,0,0
ndoki,6074,2020,.6259400248527527,3675333.25,kabo,2.055182,16.087108,2.054090023040771,16.08639907836914,2007,smallbusiness,,,,man,56,bantu,0,6,0,0,1,0
ndoki,6078,2020,.6422802209854126,3105333.25,kabo,2.05519,16.086138,2.054090023040771,16.08639907836914,2009,employee,picking,,,man,37,autochtone,1,6,0,0,1,0
ndoki,6060,2020,.6950144171714783,1097166.625,kabo,2.055202,16.083711,2.054090023040771,16.08639907836914,1950,alcoholicdistillation,picking,,,man,70,bantu,0,3,1,1,0,0
ndoki,5297,2018,.6777602434158325,740750,kabo,2.055212,16.087175,2.054090023040771,16.08639907836914,2008,employee,housekeeping,,,man,50,bantu,0,8,0,0,0,0
ndoki,5243,2018,.6130914688110352,3253000,kabo,2.055261,16.088341,2.054090023040771,16.08639907836914,1974,woodworking,picking,fishing,,man,46,autochtone,1,7,0,0,0,0
ndoki,6052,2020,.6225048899650574,3310583.25,kabo,2.055274,16.084576,2.054090023040771,16.08639907836914,1980,employee,agriculture,picking,,man,43,autochtone,1,8,1,1,0,0
ndoki,5367,2018,.768296480178833,790750,kabo,2.055286,16.083624,2.054090023040771,16.08639907836914,2002,picking,fishing,agriculture,,man,69,bantu,0,5,1,1,1,0
ndoki,5687,2020,.6316962242126465,3890666.5,kabo,2.055295,16.088712,2.054090023040771,16.08639907836914,2011,employee,carpenter,,,man,42,bantu,0,8,0,0,1,0
ndoki,5686,2020,.5779407620429993,3668833.25,kabo,2.055295,16.088712,2.054090023040771,16.08639907836914,2007,woodworking,,,,man,40,bantu,0,9,0,0,1,0
ndoki,5683,2020,.7093120217323303,4722500,kabo,2.055296,16.088102,2.054090023040771,16.08639907836914,2002,woodworking,,,,man,41,bantu,0,8,0,0,1,0
ndoki,5682,2020,.7490484118461609,3623416.5,kabo,2.055296,16.088102,2.054090023040771,16.08639907836914,2016,employee,business,,,man,22,bantu,0,5,1,0,1,0
ndoki,5685,2020,.6265899538993835,4885250,kabo,2.055316,16.088161,2.054090023040771,16.08639907836914,1989,woodworking,alcoholicdistillation,,,man,55,bantu,0,7,0,0,1,0
ndoki,6489,2022,.7396825551986694,5148500,kabo,2.055334,16.088819,2.054090023040771,16.08639907836914,2001,employee,,,,man,37,bantu,0,8,0,1,0,0
ndoki,5251,2018,.6764984130859375,3722125,kabo,2.055528,16.087267,2.054090023040771,16.08639907836914,1983,employee,picking,fishing,,man,36,autochtone,1,12,0,0,0,0
ndoki,5753,2020,.6350385546684265,3693916.5,kabo,2.05554,16.087772,2.054090023040771,16.08639907836914,2019,employee,,,,man,32,bantu,0,4,1,1,0,0
ndoki,5754,2020,.5913100242614746,2014000,kabo,2.05554,16.087772,2.054090023040771,16.08639907836914,2009,employee,,,,man,41,autochtone,1,11,0,1,0,0
ndoki,5300,2018,.570820152759552,405875,kabo,2.055541,16.083634,2.054090023040771,16.08639907836914,2016,employee,carpenter,smallbusiness,fishing,man,51,bantu,0,6,0,0,0,0
ndoki,5787,2020,.5201930999755859,3590166.5,kabo,2.055543,16.08709,2.054090023040771,16.08639907836914,2012,employee,,,,man,31,foreigner,0,4,1,1,0,0
ndoki,5791,2020,.5130442976951599,603916.6875,kabo,2.055543,16.08709,2.054090023040771,16.08639907836914,2009,teacher,,,,man,55,foreigner,0,3,0,0,1,0
ndoki,5789,2020,.6253829598426819,3463333.25,kabo,2.055543,16.08709,2.054090023040771,16.08639907836914,2016,woodworking,electricity,mecanic,,man,4,bantu,0,5,0,0,1,0
ndoki,5788,2020,.6233404874801636,4072916.5,kabo,2.055543,16.08709,2.054090023040771,16.08639907836914,2009,woodworking,,,,man,35,bantu,0,7,0,0,1,0
ndoki,5790,2020,.4757218658924103,702500,kabo,2.055543,16.08709,2.054090023040771,16.08639907836914,2014,official,,,,woman,37,foreigner,0,8,0,0,1,1
ndoki,5785,2020,.5961378216743469,3549416.5,kabo,2.055543,16.08709,2.054090023040771,16.08639907836914,2009,woodworking,,,,man,41,bantu,0,6,0,0,1,0
ndoki,5786,2020,.75823974609375,5282916.5,kabo,2.055543,16.08709,2.054090023040771,16.08639907836914,2009,woodworking,,,,man,35,bantu,0,8,0,0,1,0
ndoki,5688,2020,.7096834778785706,3760833.25,kabo,2.055574,16.088177,2.054090023040771,16.08639907836914,2005,woodworking,,,,man,48,bantu,0,4,0,0,1,0
ndoki,5692,2020,.5974375605583191,3502333.25,kabo,2.055574,16.088177,2.054090023040771,16.08639907836914,2010,woodworking,bakery,,,man,36,bantu,0,3,0,0,1,0
ndoki,5689,2020,.5820258259773254,5094166.5,kabo,2.055574,16.088177,2.054090023040771,16.08639907836914,2006,woodworking,,,,man,53,bantu,0,12,0,0,1,0
ndoki,5690,2020,.6449726223945618,4865666.5,kabo,2.055574,16.088177,2.054090023040771,16.08639907836914,2006,woodworking,business,,,man,38,bantu,0,8,0,0,1,0
ndoki,5693,2020,.5834184885025024,3429166.5,kabo,2.055574,16.088177,2.054090023040771,16.08639907836914,2010,woodworking,,,,man,40,bantu,0,8,0,0,1,0
ndoki,5691,2020,.484634667634964,2999083.25,kabo,2.055574,16.088177,2.054090023040771,16.08639907836914,2011,business,hairdressing,,,woman,42,foreigner,0,1,0,0,1,1
ndoki,5757,2020,.3362733423709869,2837916.5,kabo,2.055584,16.088698,2.054090023040771,16.08639907836914,2018,withoutactivity,,,,man,32,autochtone,1,3,0,0,1,0
ndoki,5755,2020,.5177792310714722,173333.328125,kabo,2.055584,16.088698,2.054090023040771,16.08639907836914,2014,picking,,,,man,42,autochtone,1,5,0,0,1,0
ndoki,5756,2020,.4416488707065582,3002083.25,kabo,2.055584,16.088698,2.054090023040771,16.08639907836914,2005,woodworking,,,,man,46,autochtone,1,8,0,0,1,0
ndoki,6051,2020,.790270209312439,1505666.625,kabo,2.055584,16.084455,2.054090023040771,16.08639907836914,2004,business,,,,man,45,bantu,0,7,0,0,1,0
ndoki,5758,2020,.549066960811615,3307333.25,kabo,2.055584,16.088698,2.054090023040771,16.08639907836914,2010,employee,,,,man,50,autochtone,1,9,0,1,0,0
ndoki,5680,2020,.6535140872001648,3847250,kabo,2.055658,16.088201,2.054090023040771,16.08639907836914,2006,woodworking,policeofficer,,,man,44,bantu,0,8,0,0,1,0
ndoki,6067,2020,.6574134230613708,233000,kabo,2.055658,16.083259,2.054090023040771,16.08639907836914,2004,fishing,,,,man,51,bantu,0,1,1,0,1,0
ndoki,5750,2020,.721010148525238,3663166.5,kabo,2.055673,16.08696,2.054090023040771,16.08639907836914,2009,fishing,hairdressing,agriculture,,man,23,bantu,0,3,1,0,1,0
ndoki,5803,2020,.6384736895561218,4668166.5,kabo,2.05576,16.088922,2.054090023040771,16.08639907836914,2016,woodworking,,,,man,34,bantu,0,7,0,1,0,0
ndoki,5802,2020,.618419885635376,265166.65625,kabo,2.05576,16.088922,2.054090023040771,16.08639907836914,2014,woodworking,,,,man,44,autochtone,1,10,0,1,0,0
